"Site4","Date","Source","Max Temp","Min Temp","Avg Temp","HDDs","CDDs","Precipitation Water Equiv","Snowfall","Snow/Ice Depth"
"KLAX",2/19/1966 0:00:00,"NCDC-EstDew-EstWind",59,42,50.50,14.50,0.00,0.00,0.00,0.00
"KLAX",2/20/1966 0:00:00,"NCDC-EstDew-EstWind",65,43,54.00,11.00,0.00,0.00,0.00,0.00
"KLAX",2/21/1966 0:00:00,"NCDC-EstDew-EstWind",79,44,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",2/22/1966 0:00:00,"NCDC-EstDew-EstWind",76,53,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",2/23/1966 0:00:00,"NCDC-EstDew-EstWind",68,49,58.50,6.50,0.00,0.00,0.00,0.00
"KLAX",2/24/1966 0:00:00,"NCDC-EstDew-EstWind",60,49,54.50,10.50,0.00,0.00,0.00,0.00
"KLAX",2/25/1966 0:00:00,"NCDC-EstDew-EstWind",60,45,52.50,12.50,0.00,0.00,0.00,0.00
"KLAX",2/26/1966 0:00:00,"NCDC-EstDew-EstWind",61,44,52.50,12.50,0.00,0.00,0.00,0.00
"KLAX",2/27/1966 0:00:00,"NCDC-EstDew-EstWind",61,42,51.50,13.50,0.00,0.00,0.00,0.00
"KLAX",2/28/1966 0:00:00,"NCDC-EstDew-EstWind",64,43,53.50,11.50,0.00,0.00,0.00,0.00
"KLAX",3/1/1966 0:00:00,"NCDC-EstDew-EstWind",59,47,53.00,12.00,0.00,0.00,0.00,0.00
"KLAX",3/2/1966 0:00:00,"NCDC-EstDew-EstWind",54,43,48.50,16.50,0.00,0.12,0.00,0.00
"KLAX",3/3/1966 0:00:00,"NCDC-EstDew-EstWind",58,43,50.50,14.50,0.00,0.00,0.00,0.00
"KLAX",3/4/1966 0:00:00,"NCDC-EstDew-EstWind",65,39,52.00,13.00,0.00,0.00,0.00,0.00
"KLAX",3/5/1966 0:00:00,"NCDC-EstDew-EstWind",71,51,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",3/6/1966 0:00:00,"NCDC-EstDew-EstWind",73,51,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",3/7/1966 0:00:00,"NCDC-EstDew-EstWind",70,45,57.50,7.50,0.00,0.00,0.00,0.00
"KLAX",3/8/1966 0:00:00,"NCDC-EstDew-EstWind",60,51,55.50,9.50,0.00,0.00,0.00,0.00
"KLAX",3/9/1966 0:00:00,"NCDC-EstDew-EstWind",57,50,53.50,11.50,0.00,0.00,0.00,0.00
"KLAX",3/10/1966 0:00:00,"NCDC-EstDew-EstWind",60,50,55.00,10.00,0.00,0.00,0.00,0.00
"KLAX",3/11/1966 0:00:00,"NCDC-EstDew-EstWind",66,50,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",3/12/1966 0:00:00,"NCDC-EstDew-EstWind",62,51,56.50,8.50,0.00,0.00,0.00,0.00
"KLAX",3/13/1966 0:00:00,"NCDC-EstDew-EstWind",60,52,56.00,9.00,0.00,0.00,0.00,0.00
"KLAX",3/14/1966 0:00:00,"NCDC-EstDew-EstWind",61,51,56.00,9.00,0.00,0.00,0.00,0.00
"KLAX",3/15/1966 0:00:00,"NCDC-EstDew-EstWind",60,53,56.50,8.50,0.00,0.00,0.00,0.00
"KLAX",3/16/1966 0:00:00,"NCDC-EstDew-EstWind",62,54,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",3/17/1966 0:00:00,"NCDC-EstDew-EstWind",70,50,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",3/18/1966 0:00:00,"NCDC-EstDew-EstWind",77,53,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",3/19/1966 0:00:00,"NCDC-EstDew-EstWind",65,48,56.50,8.50,0.00,0.00,0.00,0.00
"KLAX",3/20/1966 0:00:00,"NCDC-EstDew-EstWind",67,50,58.50,6.50,0.00,0.00,0.00,0.00
"KLAX",3/21/1966 0:00:00,"NCDC-EstDew-EstWind",64,49,56.50,8.50,0.00,0.00,0.00,0.00
"KLAX",3/22/1966 0:00:00,"NCDC-EstDew-EstWind",74,50,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",3/23/1966 0:00:00,"NCDC-EstDew-EstWind",78,50,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",3/24/1966 0:00:00,"NCDC-EstDew-EstWind",67,56,61.50,3.50,0.00,0.11,0.00,0.00
"KLAX",3/25/1966 0:00:00,"NCDC-EstDew-EstWind",64,53,58.50,6.50,0.00,0.26,0.00,0.00
"KLAX",3/26/1966 0:00:00,"NCDC-EstDew-EstWind",61,52,56.50,8.50,0.00,0.00,0.00,0.00
"KLAX",3/27/1966 0:00:00,"NCDC-EstDew-EstWind",63,53,58.00,7.00,0.00,0.00,0.00,0.00
"KLAX",3/28/1966 0:00:00,"NCDC-EstDew-EstWind",64,55,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",3/29/1966 0:00:00,"NCDC-EstDew-EstWind",60,55,57.50,7.50,0.00,0.00,0.00,0.00
"KLAX",3/30/1966 0:00:00,"NCDC-EstDew-EstWind",65,54,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",3/31/1966 0:00:00,"NCDC-EstDew-EstWind",66,52,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",4/1/1966 0:00:00,"NCDC-EstDew-EstWind",66,53,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",4/2/1966 0:00:00,"NCDC-EstDew-EstWind",65,55,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",4/3/1966 0:00:00,"NCDC-EstDew-EstWind",66,58,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",4/4/1966 0:00:00,"NCDC-EstDew-EstWind",68,56,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",4/5/1966 0:00:00,"NCDC-EstDew-EstWind",66,52,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",4/6/1966 0:00:00,"NCDC-EstDew-EstWind",64,54,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",4/7/1966 0:00:00,"NCDC-EstDew-EstWind",64,55,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",4/8/1966 0:00:00,"NCDC-EstDew-EstWind",65,56,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",4/9/1966 0:00:00,"NCDC-EstDew-EstWind",65,56,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",4/10/1966 0:00:00,"NCDC-EstDew-EstWind",66,56,61.00,4.00,0.00,0.00,0.00,0.00
"KLAX",4/11/1966 0:00:00,"NCDC-EstDew-EstWind",67,51,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",4/12/1966 0:00:00,"NCDC-EstDew-EstWind",66,51,58.50,6.50,0.00,0.00,0.00,0.00
"KLAX",4/13/1966 0:00:00,"NCDC-EstDew-EstWind",66,52,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",4/14/1966 0:00:00,"NCDC-EstDew-EstWind",84,53,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",4/15/1966 0:00:00,"NCDC-EstDew-EstWind",95,60,77.50,0.00,12.50,0.00,0.00,0.00
"KLAX",4/16/1966 0:00:00,"NCDC-EstDew-EstWind",73,59,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",4/17/1966 0:00:00,"NCDC-EstDew-EstWind",71,57,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",4/18/1966 0:00:00,"NCDC-EstDew-EstWind",65,55,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",4/19/1966 0:00:00,"NCDC-EstDew-EstWind",64,52,58.00,7.00,0.00,0.01,0.00,0.00
"KLAX",4/20/1966 0:00:00,"NCDC-EstDew-EstWind",70,50,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",4/21/1966 0:00:00,"NCDC-EstDew-EstWind",68,51,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",4/22/1966 0:00:00,"NCDC-EstDew-EstWind",67,51,59.00,6.00,0.00,0.00,0.00,0.00
"KLAX",4/23/1966 0:00:00,"NCDC-EstDew-EstWind",72,51,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",4/24/1966 0:00:00,"NCDC-EstDew-EstWind",80,53,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",4/25/1966 0:00:00,"NCDC-EstDew-EstWind",70,56,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",4/26/1966 0:00:00,"NCDC-EstDew-EstWind",66,55,60.50,4.50,0.00,0.00,0.00,0.00
"KLAX",4/27/1966 0:00:00,"NCDC-EstDew-EstWind",70,58,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",4/28/1966 0:00:00,"NCDC-EstDew-EstWind",69,55,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",4/29/1966 0:00:00,"NCDC-EstDew-EstWind",68,55,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",4/30/1966 0:00:00,"NCDC-EstDew-EstWind",67,53,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",5/1/1966 0:00:00,"NCDC-EstDew-EstWind",66,53,59.50,5.50,0.00,0.00,0.00,0.00
"KLAX",5/2/1966 0:00:00,"NCDC-EstDew-EstWind",66,57,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",5/3/1966 0:00:00,"NCDC-EstDew-EstWind",73,59,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",5/4/1966 0:00:00,"NCDC-EstDew-EstWind",69,57,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",5/5/1966 0:00:00,"NCDC-EstDew-EstWind",71,54,62.50,2.50,0.00,0.00,0.00,0.00
"KLAX",5/6/1966 0:00:00,"NCDC-EstDew-EstWind",72,55,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",5/7/1966 0:00:00,"NCDC-EstDew-EstWind",75,58,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",5/8/1966 0:00:00,"NCDC-EstDew-EstWind",67,60,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",5/9/1966 0:00:00,"NCDC-EstDew-EstWind",63,56,59.50,5.50,0.00,0.01,0.00,0.00
"KLAX",5/10/1966 0:00:00,"NCDC-EstDew-EstWind",68,57,62.50,2.50,0.00,0.01,0.00,0.00
"KLAX",5/11/1966 0:00:00,"NCDC-EstDew-EstWind",68,59,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",5/12/1966 0:00:00,"NCDC-EstDew-EstWind",72,56,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",5/13/1966 0:00:00,"NCDC-EstDew-EstWind",68,58,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",5/14/1966 0:00:00,"NCDC-EstDew-EstWind",71,57,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",5/15/1966 0:00:00,"NCDC-EstDew-EstWind",72,59,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",5/16/1966 0:00:00,"NCDC-EstDew-EstWind",73,58,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",5/17/1966 0:00:00,"NCDC-EstDew-EstWind",72,56,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",5/18/1966 0:00:00,"NCDC-EstDew-EstWind",70,57,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",5/19/1966 0:00:00,"NCDC-EstDew-EstWind",70,59,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",5/20/1966 0:00:00,"NCDC-EstDew-EstWind",69,59,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",5/21/1966 0:00:00,"NCDC-EstDew-EstWind",71,59,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",5/22/1966 0:00:00,"NCDC-EstDew-EstWind",71,58,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",5/23/1966 0:00:00,"NCDC-EstDew-EstWind",71,59,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",5/24/1966 0:00:00,"NCDC-EstDew-EstWind",70,57,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",5/25/1966 0:00:00,"NCDC-EstDew-EstWind",65,58,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",5/26/1966 0:00:00,"NCDC-EstDew-EstWind",66,58,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",5/27/1966 0:00:00,"NCDC-EstDew-EstWind",68,58,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",5/28/1966 0:00:00,"NCDC-EstDew-EstWind",73,59,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",5/29/1966 0:00:00,"NCDC-EstDew-EstWind",69,59,64.00,1.00,0.00,0.00,0.00,0.00
"KLAX",5/30/1966 0:00:00,"NCDC-EstDew-EstWind",70,57,63.50,1.50,0.00,0.00,0.00,0.00
"KLAX",5/31/1966 0:00:00,"NCDC-EstDew-EstWind",68,52,60.00,5.00,0.00,0.00,0.00,0.00
"KLAX",6/1/1966 0:00:00,"NCDC-EstDew-EstWind",70,53,61.50,3.50,0.00,0.00,0.00,0.00
"KLAX",6/2/1966 0:00:00,"NCDC-EstDew-EstWind",70,54,62.00,3.00,0.00,0.00,0.00,0.00
"KLAX",6/3/1966 0:00:00,"NCDC-EstDew-EstWind",71,55,63.00,2.00,0.00,0.00,0.00,0.00
"KLAX",6/4/1966 0:00:00,"NCDC-EstDew-EstWind",74,57,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",6/5/1966 0:00:00,"NCDC-EstDew-EstWind",73,57,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",6/6/1966 0:00:00,"NCDC-EstDew-EstWind",74,58,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",6/7/1966 0:00:00,"NCDC-EstDew-EstWind",71,60,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",6/8/1966 0:00:00,"NCDC-EstDew-EstWind",70,59,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",6/9/1966 0:00:00,"NCDC-EstDew-EstWind",71,58,64.50,0.50,0.00,0.00,0.00,0.00
"KLAX",6/10/1966 0:00:00,"NCDC-EstDew-EstWind",72,61,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",6/11/1966 0:00:00,"NCDC-EstDew-EstWind",73,61,67.00,0.00,2.00,0.00,0.00,0.00
"KLAX",6/12/1966 0:00:00,"NCDC-EstDew-EstWind",73,63,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",6/13/1966 0:00:00,"NCDC-EstDew-EstWind",72,60,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",6/14/1966 0:00:00,"NCDC-EstDew-EstWind",73,59,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",6/15/1966 0:00:00,"NCDC-EstDew-EstWind",75,63,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",6/16/1966 0:00:00,"NCDC-EstDew-EstWind",76,62,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",6/17/1966 0:00:00,"NCDC-EstDew-EstWind",74,62,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",6/18/1966 0:00:00,"NCDC-EstDew-EstWind",72,59,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",6/19/1966 0:00:00,"NCDC-EstDew-EstWind",75,61,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",6/20/1966 0:00:00,"NCDC-EstDew-EstWind",75,61,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",6/21/1966 0:00:00,"NCDC-EstDew-EstWind",74,61,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",6/22/1966 0:00:00,"NCDC-EstDew-EstWind",74,59,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",6/23/1966 0:00:00,"NCDC-EstDew-EstWind",75,60,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",6/24/1966 0:00:00,"NCDC-EstDew-EstWind",77,62,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",6/25/1966 0:00:00,"NCDC-EstDew-EstWind",76,63,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",6/26/1966 0:00:00,"NCDC-EstDew-EstWind",75,63,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",6/27/1966 0:00:00,"NCDC-EstDew-EstWind",74,63,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",6/28/1966 0:00:00,"NCDC-EstDew-EstWind",72,61,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",6/29/1966 0:00:00,"NCDC-EstDew-EstWind",73,60,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",6/30/1966 0:00:00,"NCDC-EstDew-EstWind",74,61,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",7/1/1966 0:00:00,"NCDC-EstDew-EstWind",74,61,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",7/2/1966 0:00:00,"NCDC-EstDew-EstWind",75,62,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",7/3/1966 0:00:00,"NCDC-EstDew-EstWind",75,62,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",7/4/1966 0:00:00,"NCDC-EstDew-EstWind",73,62,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",7/5/1966 0:00:00,"NCDC-EstDew-EstWind",76,61,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",7/6/1966 0:00:00,"NCDC-EstDew-EstWind",74,61,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",7/7/1966 0:00:00,"NCDC-EstDew-EstWind",75,60,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",7/8/1966 0:00:00,"NCDC-EstDew-EstWind",77,61,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",7/9/1966 0:00:00,"NCDC-EstDew-EstWind",79,62,70.50,0.00,5.50,0.00,0.00,0.00
"KLAX",7/10/1966 0:00:00,"NCDC-EstDew-EstWind",77,60,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",7/11/1966 0:00:00,"NCDC-EstDew-EstWind",73,58,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",7/12/1966 0:00:00,"NCDC-EstDew-EstWind",74,58,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",7/13/1966 0:00:00,"NCDC-EstDew-EstWind",72,58,65.00,0.00,0.00,0.00,0.00,0.00
"KLAX",7/14/1966 0:00:00,"NCDC-EstDew-EstWind",73,59,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",7/15/1966 0:00:00,"NCDC-EstDew-EstWind",74,58,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",7/16/1966 0:00:00,"NCDC-EstDew-EstWind",74,60,67.00,0.00,2.00,0.00,0.00,0.00
"KLAX",7/17/1966 0:00:00,"NCDC-EstDew-EstWind",76,59,67.50,0.00,2.50,0.00,0.00,0.00
"KLAX",7/18/1966 0:00:00,"NCDC-EstDew-EstWind",77,61,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",7/19/1966 0:00:00,"NCDC-EstDew-EstWind",75,61,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",7/20/1966 0:00:00,"NCDC-EstDew-EstWind",75,62,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",7/21/1966 0:00:00,"NCDC-EstDew-EstWind",73,61,67.00,0.00,2.00,0.00,0.00,0.00
"KLAX",7/22/1966 0:00:00,"NCDC-EstDew-EstWind",71,60,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",7/23/1966 0:00:00,"NCDC-EstDew-EstWind",73,61,67.00,0.00,2.00,0.00,0.00,0.00
"KLAX",7/24/1966 0:00:00,"NCDC-EstDew-EstWind",75,62,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",7/25/1966 0:00:00,"NCDC-EstDew-EstWind",79,64,71.50,0.00,6.50,0.00,0.00,0.00
"KLAX",7/26/1966 0:00:00,"NCDC-EstDew-EstWind",79,64,71.50,0.00,6.50,0.00,0.00,0.00
"KLAX",7/27/1966 0:00:00,"NCDC-EstDew-EstWind",75,64,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",7/28/1966 0:00:00,"NCDC-EstDew-EstWind",75,64,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",7/29/1966 0:00:00,"NCDC-EstDew-EstWind",75,65,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",7/30/1966 0:00:00,"NCDC-EstDew-EstWind",78,66,72.00,0.00,7.00,0.01,0.00,0.00
"KLAX",7/31/1966 0:00:00,"NCDC-EstDew-EstWind",75,67,71.00,0.00,6.00,0.00,0.00,0.00
"KLAX",8/1/1966 0:00:00,"NCDC-EstDew-EstWind",77,66,71.50,0.00,6.50,0.00,0.00,0.00
"KLAX",8/2/1966 0:00:00,"NCDC-EstDew-EstWind",81,67,74.00,0.00,9.00,0.00,0.00,0.00
"KLAX",8/3/1966 0:00:00,"NCDC-EstDew-EstWind",79,66,72.50,0.00,7.50,0.00,0.00,0.00
"KLAX",8/4/1966 0:00:00,"NCDC-EstDew-EstWind",75,65,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",8/5/1966 0:00:00,"NCDC-EstDew-EstWind",79,65,72.00,0.00,7.00,0.00,0.00,0.00
"KLAX",8/6/1966 0:00:00,"NCDC-EstDew-EstWind",82,68,75.00,0.00,10.00,0.00,0.00,0.00
"KLAX",8/7/1966 0:00:00,"NCDC-EstDew-EstWind",80,66,73.00,0.00,8.00,0.00,0.00,0.00
"KLAX",8/8/1966 0:00:00,"NCDC-EstDew-EstWind",77,65,71.00,0.00,6.00,0.00,0.00,0.00
"KLAX",8/9/1966 0:00:00,"NCDC-EstDew-EstWind",76,65,70.50,0.00,5.50,0.00,0.00,0.00
"KLAX",8/10/1966 0:00:00,"NCDC-EstDew-EstWind",78,65,71.50,0.00,6.50,0.00,0.00,0.00
"KLAX",8/11/1966 0:00:00,"NCDC-EstDew-EstWind",76,65,70.50,0.00,5.50,0.00,0.00,0.00
"KLAX",8/12/1966 0:00:00,"NCDC-EstDew-EstWind",75,64,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",8/13/1966 0:00:00,"NCDC-EstDew-EstWind",77,63,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",8/14/1966 0:00:00,"NCDC-EstDew-EstWind",79,65,72.00,0.00,7.00,0.00,0.00,0.00
"KLAX",8/15/1966 0:00:00,"NCDC-EstDew-EstWind",81,68,74.50,0.00,9.50,0.00,0.00,0.00
"KLAX",8/16/1966 0:00:00,"NCDC-EstDew-EstWind",82,67,74.50,0.00,9.50,0.00,0.00,0.00
"KLAX",8/17/1966 0:00:00,"NCDC-EstDew-EstWind",80,67,73.50,0.00,8.50,0.00,0.00,0.00
"KLAX",8/18/1966 0:00:00,"NCDC-EstDew-EstWind",82,68,75.00,0.00,10.00,0.00,0.00,0.00
"KLAX",8/19/1966 0:00:00,"NCDC-EstDew-EstWind",80,68,74.00,0.00,9.00,0.00,0.00,0.00
"KLAX",8/20/1966 0:00:00,"NCDC-EstDew-EstWind",78,68,73.00,0.00,8.00,0.00,0.00,0.00
"KLAX",8/21/1966 0:00:00,"NCDC-EstDew-EstWind",77,63,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",8/22/1966 0:00:00,"NCDC-EstDew-EstWind",75,62,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",8/23/1966 0:00:00,"NCDC-EstDew-EstWind",75,62,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",8/24/1966 0:00:00,"NCDC-EstDew-EstWind",76,64,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",8/25/1966 0:00:00,"NCDC-EstDew-EstWind",83,66,74.50,0.00,9.50,0.00,0.00,0.00
"KLAX",8/26/1966 0:00:00,"NCDC-EstDew-EstWind",79,66,72.50,0.00,7.50,0.00,0.00,0.00
"KLAX",8/27/1966 0:00:00,"NCDC-EstDew-EstWind",82,67,74.50,0.00,9.50,0.00,0.00,0.00
"KLAX",8/28/1966 0:00:00,"NCDC-EstDew-EstWind",76,67,71.50,0.00,6.50,0.00,0.00,0.00
"KLAX",8/29/1966 0:00:00,"NCDC-EstDew-EstWind",77,66,71.50,0.00,6.50,0.00,0.00,0.00
"KLAX",8/30/1966 0:00:00,"NCDC-EstDew-EstWind",76,62,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",8/31/1966 0:00:00,"NCDC-EstDew-EstWind",76,64,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",9/1/1966 0:00:00,"NCDC-EstDew-EstWind",75,64,69.50,0.00,4.50,0.00,0.00,0.00
"KLAX",9/2/1966 0:00:00,"NCDC-EstDew-EstWind",76,64,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",9/3/1966 0:00:00,"NCDC-EstDew-EstWind",76,64,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",9/4/1966 0:00:00,"NCDC-EstDew-EstWind",74,66,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",9/5/1966 0:00:00,"NCDC-EstDew-EstWind",74,66,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",9/6/1966 0:00:00,"NCDC-EstDew-EstWind",73,64,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",9/7/1966 0:00:00,"NCDC-EstDew-EstWind",73,64,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",9/8/1966 0:00:00,"NCDC-EstDew-EstWind",77,60,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",9/9/1966 0:00:00,"NCDC-EstDew-EstWind",79,64,71.50,0.00,6.50,0.00,0.00,0.00
"KLAX",9/10/1966 0:00:00,"NCDC-EstDew-EstWind",74,63,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",9/11/1966 0:00:00,"NCDC-EstDew-EstWind",73,64,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",9/12/1966 0:00:00,"NCDC-EstDew-EstWind",75,62,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",9/13/1966 0:00:00,"NCDC-EstDew-EstWind",74,57,65.50,0.00,0.50,0.00,0.00,0.00
"KLAX",9/14/1966 0:00:00,"NCDC-EstDew-EstWind",77,55,66.00,0.00,1.00,0.00,0.00,0.00
"KLAX",9/15/1966 0:00:00,"NCDC-EstDew-EstWind",80,60,70.00,0.00,5.00,0.00,0.00,0.00
"KLAX",9/16/1966 0:00:00,"NCDC-EstDew-EstWind",83,64,73.50,0.00,8.50,0.00,0.00,0.00
"KLAX",9/17/1966 0:00:00,"NCDC-EstDew-EstWind",82,67,74.50,0.00,9.50,0.00,0.00,0.00
"KLAX",9/18/1966 0:00:00,"NCDC-EstDew-EstWind",82,63,72.50,0.00,7.50,0.14,0.00,0.00
"KLAX",9/19/1966 0:00:00,"NCDC-EstDew-EstWind",72,61,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",9/20/1966 0:00:00,"NCDC-EstDew-EstWind",74,59,66.50,0.00,1.50,0.00,0.00,0.00
"KLAX",9/21/1966 0:00:00,"NCDC-EstDew-EstWind",76,62,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",9/22/1966 0:00:00,"NCDC-EstDew-EstWind",80,64,72.00,0.00,7.00,0.00,0.00,0.00
"KLAX",9/23/1966 0:00:00,"NCDC-EstDew-EstWind",81,65,73.00,0.00,8.00,0.00,0.00,0.00
"KLAX",9/24/1966 0:00:00,"NCDC-EstDew-EstWind",74,63,68.50,0.00,3.50,0.00,0.00,0.00
"KLAX",9/25/1966 0:00:00,"NCDC-EstDew-EstWind",73,63,68.00,0.00,3.00,0.00,0.00,0.00
"KLAX",9/26/1966 0:00:00,"NCDC-EstDew-EstWind",74,64,69.00,0.00,4.00,0.00,0.00,0.00
"KLAX",9/27/1966 0:00:00,"NCDC-EstDew-EstWind",74,63,68.50,0.00,3.50,0.00,0.00,0.00
